data,preco,retorno,residuos,tendencia,sazonalidade,diff_1,diff_2,diff_3,diff_4,diff_5
2006-04-17,12.77,0.00472069236821393,-0.04169307385874485,12.766333333333332,-0.0072832719638244005,0.05999999999999872,0.10999999999999943,0.16999999999999993,0.23000000000000043,0.23000000000000043
2006-04-18,12.88,0.008613938919342257,-0.089373629414299,12.790000000000001,-0.007207302971576329,0.11000000000000121,0.16999999999999993,0.22000000000000064,0.28000000000000114,0.34000000000000163
2006-04-19,12.82,-0.004658385093167738,-0.26305109855010156,12.817666666666666,-0.011955364987079976,-0.0600000000000005,0.05000000000000071,0.10999999999999943,0.16000000000000014,0.22000000000000064
2006-04-20,12.75,-0.005460218408736339,-0.25136822817973137,12.8515,-0.038477845607235245,-0.07000000000000028,-0.13000000000000078,-0.019999999999999574,0.03999999999999915,0.08999999999999986
2006-04-21,12.8,0.0039215686274509665,-0.13159430842664482,12.882666666666665,-0.03841195413436732,0.05000000000000071,-0.019999999999999574,-0.08000000000000007,0.030000000000001137,0.08999999999999986
2006-04-22,12.84,0.0031249999999998224,-0.2607200800315819,12.910333333333334,-0.0030708688630494206,0.03999999999999915,0.08999999999999986,0.019999999999999574,-0.040000000000000924,0.07000000000000028
2006-04-23,12.88,0.0031152647975078995,-0.2648003269451633,12.936833333333334,0.027336107881136607,0.040000000000000924,0.08000000000000007,0.13000000000000078,0.0600000000000005,0.0
2006-04-24,12.93,0.0038819875776396895,-0.27123551213035035,12.967666666666666,0.03089269702842346,0.049999999999998934,0.08999999999999986,0.129999999999999,0.17999999999999972,0.10999999999999943
2006-04-25,12.9,-0.002320185614849146,-0.2906483207723254,13.006833333333333,0.041264790051679524,-0.02999999999999936,0.019999999999999574,0.0600000000000005,0.09999999999999964,0.15000000000000036
2006-04-26,12.9,0.0,-0.1594392158340537,13.044,0.04320199935400511,0.0,-0.02999999999999936,0.019999999999999574,0.0600000000000005,0.09999999999999964
2006-04-27,12.9,0.0,-0.12906267262417676,13.075833333333334,0.07113828990812567,0.0,0.0,-0.02999999999999936,0.019999999999999574,0.0600000000000005
2006-04-28,13.26,0.027906976744185963,-0.16170619114269358,13.105333333333332,0.04835665410565622,0.35999999999999943,0.35999999999999943,0.35999999999999943,0.33000000000000007,0.379999999999999
2006-04-29,13.29,0.002262443438914019,-0.11058273435257043,13.130666666666666,0.020762518303186817,0.02999999999999936,0.3899999999999988,0.3899999999999988,0.3899999999999988,0.35999999999999943
2006-04-30,13.32,0.0022573363431153126,-0.07102254916738292,13.150833333333333,-0.036708160709159006,0.030000000000001137,0.0600000000000005,0.41999999999999993,0.41999999999999993,0.41999999999999993
2006-05-01,13.36,0.0030030030030030463,-0.02428875287108504,13.168666666666665,-0.043258315030146495,0.03999999999999915,0.07000000000000028,0.09999999999999964,0.4599999999999991,0.4599999999999991
2006-05-02,13.39,0.002245508982035904,0.010949938630491995,13.184333333333331,-0.012473592807924067,0.030000000000001137,0.07000000000000028,0.10000000000000142,0.13000000000000078,0.4900000000000002
2006-05-03,13.29,-0.007468259895444418,0.09720730297157619,13.199,-0.008793037252368626,-0.10000000000000142,-0.07000000000000028,-0.030000000000001137,0.0,0.02999999999999936
2006-05-04,13.43,0.010534236267870645,0.014288698320414385,13.209333333333332,0.0005510985501005062,0.14000000000000057,0.03999999999999915,0.07000000000000028,0.10999999999999943,0.14000000000000057
2006-05-05,13.51,0.005956813104988745,-0.06302215439276446,13.2145,-0.0039651051536031415,0.08000000000000007,0.22000000000000064,0.11999999999999922,0.15000000000000036,0.1899999999999995
2006-05-06,13.4,-0.008142116950407119,-0.04425471253229735,13.218666666666666,-0.0027390249066892546,-0.10999999999999943,-0.02999999999999936,0.11000000000000121,0.009999999999999787,0.040000000000000924
2006-05-07,13.29,-0.008208955223880654,-0.06726246447028461,13.22,-0.0007799199684179285,-0.11000000000000121,-0.22000000000000064,-0.14000000000000057,0.0,-0.10000000000000142
2006-05-08,13.18,-0.008276899924755443,-0.08416944121447012,13.217833333333333,-0.014866339721504113,-0.10999999999999943,-0.22000000000000064,-0.33000000000000007,-0.25,-0.10999999999999943
2006-05-09,13.52,0.025796661608497695,-0.06855936369508997,13.210333333333335,-0.015764487869652233,0.33999999999999986,0.23000000000000043,0.11999999999999922,0.009999999999999787,0.08999999999999986
2006-05-10,13.65,0.009615384615384581,-0.14809812338501196,13.20516666666667,-0.012185012561010356,0.13000000000000078,0.47000000000000064,0.3600000000000012,0.25,0.14000000000000057
2006-05-11,13.5,-0.010989010989011061,-0.18720199935400522,13.206333333333337,-0.016894117499281967,-0.15000000000000036,-0.019999999999999574,0.3200000000000003,0.21000000000000085,0.09999999999999964
2006-05-12,13.47,-0.0022222222222221255,-0.24697162324145894,13.206500000000005,-0.02210399404249169,-0.02999999999999936,-0.17999999999999972,-0.049999999999998934,0.2900000000000009,0.1800000000000015
2006-05-13,13.38,-0.006681514476614692,0.10631001256101118,13.197000000000005,0.007039524476026179,-0.08999999999999986,-0.11999999999999922,-0.2699999999999996,-0.1399999999999988,0.20000000000000107
2006-05-14,13.28,-0.007473841554559102,0.13857081503014584,13.177333333333337,0.005082734352569398,-0.10000000000000142,-0.19000000000000128,-0.22000000000000064,-0.370000000000001,-0.2400000000000002
2006-05-15,13.19,-0.006777108433734913,0.20587482737582635,13.161833333333336,0.009689215834051008,-0.08999999999999986,-0.19000000000000128,-0.28000000000000114,-0.3100000000000005,-0.46000000000000085
